name,company,pack_size,link,sale_price,mrp,letter
Quest,PDH,10s,https://dawaai.pk/medicine/quest-1-20316.html,176,195,q
Qumic,Bosch,1 Vialx100ml,https://dawaai.pk/medicine/qumic-20324.html,288,320,q
Qumic,Bosch,10s,https://dawaai.pk/medicine/qumic-1-20325.html,252,280,q
Qumic,Bosch,10s,https://dawaai.pk/medicine/qumic-2-20326.html,279,310,q
Qumic,Bosch,10s,https://dawaai.pk/medicine/qumic-3-20327.html,260,289,q
Quvoxin,Amarant,1x10's,https://dawaai.pk/medicine/quvoxin-20328.html,198,220,q
Quvoxin,Amarant,1x10's,https://dawaai.pk/medicine/quvoxin-1-20329.html,191,212,q
Q-Bact,High-Q,1 Vial,https://dawaai.pk/medicine/q-bact-26006.html,399,444,q
Q-Bact,High-Q,1 Vial,https://dawaai.pk/medicine/q-bact-1-26007.html,559,621,q
Qink,Wilshire,10's,https://dawaai.pk/medicine/qink-26511.html,261,290,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-27376.html,279,310,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-1-27377.html,99,110,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-2-27378.html,171,190,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-3-27379.html,279,310,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-5-27381.html,135,150,q
Qluz,Wilshire,2x10's,https://dawaai.pk/medicine/qluz-36112.html,83,93,q
Qsartan Plus,High-Q,2x10's,https://dawaai.pk/medicine/qsartan-plus-50125mg-37285.html,200,222,q
Quetap 100mg,Platinum,3x10's,https://dawaai.pk/medicine/quetap-100mg-37304.html,270,300,q
Qbal,Bosch,2x15's,https://dawaai.pk/medicine/qbal-37639.html,132,146,q
Qmetem-P,Bosch,5 Amp,https://dawaai.pk/medicine/qmetem-p-37826.html,446,495,q
Qmetem 15/90mg,Bosch,30ml,https://dawaai.pk/medicine/qmetem-1590mg-37827.html,113,125,q
Qmetem 15/90mg 60ml,Bosch,60ml,https://dawaai.pk/medicine/qmetem-1590mg-60ml-37828.html,203,225,q
QCO 50mg,ICI Pakistan Limited,3 x 10's,https://dawaai.pk/medicine/qco-50mg-38364.html,360,400,q
Qusel,Hilton,3x10's,https://dawaai.pk/medicine/qusel-200mg-38479.html,483,537,q
Qsartan,High-Q,2x10's,https://dawaai.pk/medicine/qsartan-43213.html,92,103,q
Quench,Ferozsons,50gm,https://dawaai.pk/medicine/quench-43269.html,231,257,q
Qbal 500mcg IM / IV-INJ,Bosch,10 Amp,https://dawaai.pk/medicine/qbal-500mcg-im-iv-inj-43434.html,31,34,q
QCO 100mg,ICI Pakistan Limited,30,https://dawaai.pk/medicine/qco-100mg-43820.html,618,687,q
Qazzo,Wilshire,1x10's,https://dawaai.pk/medicine/qazzo-46380.html,360,400,q
Qfolic,Highnoon,1x30's,https://dawaai.pk/medicine/qfolic-46503.html,405,450,q
Qusel XR,Hilton,1 x 10's,https://dawaai.pk/medicine/-46722.html,518,575,q
Qusel-XR,Hilton,1 x 10's,https://dawaai.pk/medicine/qusel-xr-150-mg-tablets-1-x-10s-pack-47865.html,455,505,q
Qosmet,Wilshire,2 x 5's,https://dawaai.pk/medicine/qosmet-500-mg-50-mg-capsules-2-x-5s-pack-48106.html,126,140,q
Quitin,Werick,2 x 10's,https://dawaai.pk/medicine/quitin-100-mg-tablets-2-x-10s-pack-50050.html,270,300,q
Q-Role,Maxitech Pharma,3 x 10's,https://dawaai.pk/medicine/q-role-50-mg-15iu-softgel-capsules-3-x-10s-pack-50054.html,285,317,q
Qazzo,Wilshire,1 x 10's,https://dawaai.pk/medicine/qazzo-10-mg-tablets-1-x-10s-pack-50059.html,275,306,q
Qentel,Wilshire,1x10's,https://dawaai.pk/medicine/qentel-18519.html,50,50,q
Qzon,Bosch,1 Vial,https://dawaai.pk/medicine/qzon-4-27380.html,90,90,q
Quench 1% Cream 15GM,Ferozsons,15gm,https://dawaai.pk/medicine/quench-1-50-gm-27561.html,93,93,q
Quibron T/SR,GlaxoSmithKline,100,https://dawaai.pk/medicine/quibron-t-sr-112.html,58,64,q
QUPIN 25MG TAB,Cellande Gene,30's,https://dawaai.pk/medicine/qupin-25mg-tab-7280.html,113,125,q
Qilium,Fynk,5x10's,https://dawaai.pk/medicine/qilium-3-14989.html,27,30,q
Quinine,Lawrence,100 Ampx1ml,https://dawaai.pk/medicine/quinine-18104.html,4,5,q
Quinine Bisulphate,LCPW,100 Ampx1ml,https://dawaai.pk/medicine/quinine-bisulphate-18105.html,6,7,q
Quinine Bisulphate,LCPW,1 x 100's,https://dawaai.pk/medicine/quinine-bisulphate-1-18106.html,630,700,q
Quinine Bisulphate Tab,Venus,1 x 100's,https://dawaai.pk/medicine/quinine-bisulphate-tab-18107.html,207,230,q
Quinine Dihydrochloride Inj,Venus,100 Ampx1ml,https://dawaai.pk/medicine/quinine-dihydrochloride-inj-18109.html,8,8,q
Qferon,Bosch,1 Vial,https://dawaai.pk/medicine/qferon-18992.html,540,600,q
Qupra,Unimark,1x14's,https://dawaai.pk/medicine/qupra-19199.html,107,119,q
Qupra,Unimark,1x14's,https://dawaai.pk/medicine/qupra-1-19200.html,178,198,q
Q-Fur,Epoch,3x10's,https://dawaai.pk/medicine/q-fur-19550.html,52,58,q
Qezan,Wise Pharma,1 Vialx100ml,https://dawaai.pk/medicine/qezan-20307.html,225,250,q
Qfin,Le Mendoza,1x10's,https://dawaai.pk/medicine/qfin-1-20309.html,158,175,q
Qindon,Saydon,1 Vialx100ml,https://dawaai.pk/medicine/qindon-20310.html,630,700,q
Qindon,Saydon,10s,https://dawaai.pk/medicine/qindon-1-20311.html,106,118,q
Qindon,Saydon,10s,https://dawaai.pk/medicine/qindon-2-20312.html,179,199,q
Quest,PDH,1 Vialx100ml,https://dawaai.pk/medicine/quest-20315.html,203,225,q
Quest,PDH,10s,https://dawaai.pk/medicine/quest-2-20317.html,180,200,q
Quezan,Wise Pharma,10s,https://dawaai.pk/medicine/quezan-20318.html,225,250,q
Quezan,Wise Pharma,10s,https://dawaai.pk/medicine/quezan-1-20319.html,374,416,q
Quinocil,Mediceena,10s,https://dawaai.pk/medicine/quinocil-20320.html,144,160,q
Quinocil,Mediceena,10s,https://dawaai.pk/medicine/quinocil-1-20321.html,226,251,q
Quinolev,Shaheen,10s,https://dawaai.pk/medicine/quinolev-20322.html,135,150,q
Quinolev,Shaheen,10s,https://dawaai.pk/medicine/quinolev-1-20323.html,270,300,q
Quotalidone,Genome Pharma,20x10 's,https://dawaai.pk/medicine/quotalidone-24171.html,6,6,q
Qin-Bact,Qintar Pharma,1 Vial,https://dawaai.pk/medicine/qin-bact-26008.html,225,250,q
Qin-Bact,Qintar Pharma,1 Vial,https://dawaai.pk/medicine/qin-bact-1-26009.html,315,350,q
Qink,Wilshire,50ml,https://dawaai.pk/medicine/qink-1-26512.html,252,280,q
Qink,Wilshire,50ml,https://dawaai.pk/medicine/qink-2-26513.html,126,140,q
Qisdim,Qintar Pharma,1 Vial,https://dawaai.pk/medicine/qisdim-26698.html,248,275,q
Q-Zyme,Maple,3x10's,https://dawaai.pk/medicine/q-zyme-28182.html,808,898,q
Qinmax,Shrooq,30's,https://dawaai.pk/medicine/qinmax-35159.html,243,270,q
Qinex,Qintar Pharma,2x10's,https://dawaai.pk/medicine/qinex-35879.html,64,72,q
Qitar,Ambrosia,2x10's,https://dawaai.pk/medicine/qitar-36244.html,79,88,q
Quimi-Hib,Macter,1 Vialx0.5ml,https://dawaai.pk/medicine/quimi-hib-36458.html,675,750,q
Quinvaxem,Novartis,1 Vial,https://dawaai.pk/medicine/quinvaxem-36459.html,"1,620","1,800",q
Qraise,Getz Pharma,2 x 10's,https://dawaai.pk/medicine/qraise-37056.html,297,330,q
Qpro,Bosch,2x7's,https://dawaai.pk/medicine/qpro-3-37061.html,68,75,q
Quitin 100mg,Werick,10's,https://dawaai.pk/medicine/quitin-100mg-37305.html,194,215,q
Q-Well,Wellborne,2x5's,https://dawaai.pk/medicine/q-well-100mg-37306.html,158,175,q
Qazzo 10mg,Wilshire,10x2's,https://dawaai.pk/medicine/qazzo-10mg-37560.html,234,260,q
Q-Role Soft Gel Capsules,Maxitech Pharma,30's,https://dawaai.pk/medicine/q-role-soft-gel-capsules-37783.html,855,950,q
Qfolic,Highnoon,2x15's,https://dawaai.pk/medicine/qfolic-400mcg-38471.html,144,160,q
Qutalidon,Genome Pharma,10x20's,https://dawaai.pk/medicine/qutalidon-40912.html,11,13,q
Qalsan - D -Flavors-Mixed Fruit,GSK Consumer Healthcare,30's,https://dawaai.pk/medicine/qalsan-d-flavors-mixed-fruit-44523.html,91,102,q
Qalsan - D -Flavors-Orange,GSK Consumer Healthcare,30's,https://dawaai.pk/medicine/qalsan-d-flavors-orange-44524.html,91,102,q
Qalsan - D -Flavors-Mango,GSK Consumer Healthcare,30's,https://dawaai.pk/medicine/qalsan-d-flavors-mango-1-44526.html,91,102,q
Quibron-T/SR,GlaxoSmithKline,1x100's,https://dawaai.pk/medicine/quibron-tsr-45741.html,832,924,q
Queen,Hansel,3x21's,https://dawaai.pk/medicine/queen-10651.html,20,20,q
Queen,Hansel,21's,https://dawaai.pk/medicine/queen-1-10652.html,24,24,q
Qilium,Fynk,10 Ampx2ml,https://dawaai.pk/medicine/qilium-14986.html,6,6,q
Qilium,Fynk,120ml,https://dawaai.pk/medicine/qilium-1-14987.html,84,84,q
Qilium,Fynk,60ml,https://dawaai.pk/medicine/qilium-2-14988.html,42,42,q
Qamtran,Medisearch,400ml,https://dawaai.pk/medicine/qamtran-2-16641.html,70,70,q
Qamtran,Medisearch,50ml,https://dawaai.pk/medicine/qamtran-3-16642.html,21,21,q
Qevo,Festel Lab,10s,https://dawaai.pk/medicine/qevo-20305.html,45,45,q
Qevo,Festel Lab,10s,https://dawaai.pk/medicine/qevo-1-20306.html,58,58,q
Qfin,Le Mendoza,1x10's,https://dawaai.pk/medicine/qfin-20308.html,100,100,q
Quinoflox 0.03 % 5 ml Eye Drops,Bosch,5ml,https://dawaai.pk/medicine/quinoflox-003-5-ml-eye-drops-23676.html,95,95,q
Qisdim,Qintar Pharma,1 Vial,https://dawaai.pk/medicine/qisdim-1-26699.html,100,100,q
Qrelif,Global-Vision,2x10's,https://dawaai.pk/medicine/qrelif-34217.html,43,43,q
Quikrel,Z-jans,2x10's,https://dawaai.pk/medicine/quikrel-34218.html,38,38,q
Qufen,High-Q,2x10's,https://dawaai.pk/medicine/qufen-1-34720.html,49,49,q
Recol,Barrett,10,https://dawaai.pk/medicine/Recol-Tablet5-90.html,204,227,r
Recol 20mg,Barrett,10,https://dawaai.pk/medicine/Recol-Tablet10-91.html,322,357,r
Rotec,Searle,2x10's,https://dawaai.pk/medicine/rotec-75mg-323.html,196,218,r
Requip 0.25mg,GlaxoSmithKline,21,https://dawaai.pk/medicine/requip-025mg-538.html,177,197,r
Requip 2mg,GlaxoSmithKline,21,https://dawaai.pk/medicine/requip-025mg-540.html,362,402,r
Ramipace 1.25mg,Pharm Evo,2x14's,https://dawaai.pk/medicine/ramipace-125mg-568.html,175,195,r
Ramipace 2.5mg,Pharm Evo,2x14's,https://dawaai.pk/medicine/ramipace-125mg-569.html,257,285,r
Ramipace 5mg,Pharm Evo,2x14's,https://dawaai.pk/medicine/ramipace-125mg-570.html,288,320,r
Ramipace 10mg,Pharm Evo,2x14's,https://dawaai.pk/medicine/ramipace-125mg-571.html,358,398,r
Rolip,Hilton,1x10's,https://dawaai.pk/medicine/rolip10mg-736.html,315,350,r
Ronirol,Hilton,3x7's,https://dawaai.pk/medicine/ronirol-807.html,243,270,r
Revoc,Platinum,10s,https://dawaai.pk/medicine/revoc-980.html,171,190,r
Ruling,High-Q,2x7's,https://dawaai.pk/medicine/ruling-40mg--996.html,216,240,r
Risek Insta Sugar Free,Getz Pharma,1 x 10's Sachets,https://dawaai.pk/medicine/risek-insta-sachet-1113.html,32,36,r
Rolip,Hilton,1x10's,https://dawaai.pk/medicine/rolip10mg-1127.html,527,585,r
Ronirol,Hilton,3x7's,https://dawaai.pk/medicine/ronirol-1129.html,130,144,r
Rifaxa 200mg,Ferozsons,1x10's,https://dawaai.pk/medicine/rifaxa-200mg-1154.html,360,400,r
Rabixin,Genetics Pharmaceuticals,2 x 10's,https://dawaai.pk/medicine/rabixin-20mg-1329.html,155,173,r
Rosubar 5mg,Barrett,10s,https://dawaai.pk/medicine/rosubar-5mg-1564.html,189,210,r
Ribazole,Getz Pharma,1 x 10's,https://dawaai.pk/medicine/ribazole-400mg-1680.html,306,340,r
Respicare,Genix,2x7's,https://dawaai.pk/medicine/respi-care-10mg-1682.html,221,245,r
Revitale-b,GlaxoSmithKline,45,https://dawaai.pk/medicine/revitale-b-1892.html,226,251,r
Rino Clenil,Chiesi,30ml,https://dawaai.pk/medicine/rinoclenil-100-2643.html,955,"1,061",r
Rolip,Hilton,1x10's,https://dawaai.pk/medicine/rolip-5mg-2711.html,203,225,r
Rabecid,Highnoon,1x14's,https://dawaai.pk/medicine/rabecid-rabeprazole-10mg-tablet-7283.html,202,224,r
Rabecid,Highnoon,1x14's,https://dawaai.pk/medicine/rabecid-20mg-tab-7284.html,379,421,r
Reline 50MG,Surge,3x10's,https://dawaai.pk/medicine/reline-50mg-tab-7301.html,306,340,r
Remethan 50,High-Q,2x10's,https://dawaai.pk/medicine/remethan-50-diclofenac-sodium-50mg-tablet-7303.html,72,80,r
Ronirol,Hilton,3x7's,https://dawaai.pk/medicine/ronirol-ropinirole-2-mg-tablet-7353.html,302,335,r
REPAR 10MG TAB,Barrett,1x10's,https://dawaai.pk/medicine/repar-10mg-tab-9783.html,200,222,r
Rifaxa,Ferozsons,2x5's,https://dawaai.pk/medicine/rifaxa-550mg-tab-10s-9792.html,428,475,r
Rocephin,Martin Dow,1 Vial,https://dawaai.pk/medicine/rocephin-im-1gm-inj-9798.html,"1,120","1,244",r
Rondec-C 120 ML,Abbott Laboratories,1,https://dawaai.pk/medicine/rondec-c-120-ml-cough-syp-9800.html,150,166,r
Rosubar 20mg,Barrett,10's,https://dawaai.pk/medicine/rosubar-20mg-tab-10s-9802.html,441,490,r
Roxvita,High-Q,3x10's,https://dawaai.pk/medicine/roxvita-multivitamin-formula-30s-9803.html,168,187,r
Rubifer,AGP,2x10's,https://dawaai.pk/medicine/rubifer-tab-9804.html,135,150,r
Ranola,Highnoon,2x7's,https://dawaai.pk/medicine/ranola-500mg-10021.html,174,194,r
RayPride,RayPharma,2x10s,https://dawaai.pk/medicine/raypride-1-11242.html,111,124,r
RayPride,RayPharma,2x10s,https://dawaai.pk/medicine/raypride-2-11243.html,167,186,r
RayPride,RayPharma,2x10s,https://dawaai.pk/medicine/raypride-3-11244.html,223,247,r
Raypride-M,RayPharma,30s,https://dawaai.pk/medicine/raypride-m-11288.html,108,120,r
Raypride-M,RayPharma,30s,https://dawaai.pk/medicine/raypride-m-1-11289.html,176,195,r
Regain xr,Werick,5 x 10s,https://dawaai.pk/medicine/regain-xr-1-11361.html,23,25,r
Revalp Tablet,Genetics Pharmaceuticals,10x10's,https://dawaai.pk/medicine/revalp-2-12297.html,46,51,r
Revalp,Genetics Pharmaceuticals,10x10's,https://dawaai.pk/medicine/revalp-3-12298.html,72,80,r
Raypentin,Ray Pharma,10,https://dawaai.pk/medicine/raypentin-2-12466.html,135,150,r
Regab,Amarant,1x14's,https://dawaai.pk/medicine/regab-1-12671.html,213,237,r
Relspasm,Wilshire,2x10s,https://dawaai.pk/medicine/relspasm-13038.html,259,288,r
Ram-Off,Valor,15ml,https://dawaai.pk/medicine/ram-off-3-14520.html,149,165,r
Rayaz,Ray Pharma,6,https://dawaai.pk/medicine/rayaz-14521.html,366,407,r
Rayaz,Ray Pharma,15ml,https://dawaai.pk/medicine/rayaz-1-14522.html,268,298,r
Rayaz,Ray Pharma,6,https://dawaai.pk/medicine/rayaz-2-14523.html,447,497,r
Resque,Stand Pharm,6,https://dawaai.pk/medicine/resque-14524.html,189,210,r
Resque,Stand Pharm,15ml,https://dawaai.pk/medicine/resque-1-14525.html,207,230,r
Romycin,Nabi Qasim,6,https://dawaai.pk/medicine/romycin-14530.html,135,150,r
Recormon,Roche,1 Pre Filled Syringe,https://dawaai.pk/medicine/recormon-2-15134.html,"2,287","2,541",r
Ranker,Wilshire,60ml,https://dawaai.pk/medicine/ranker-3-16987.html,284,315,r
Ranker,Wilshire,10,https://dawaai.pk/medicine/ranker-4-16988.html,234,260,r
Ranker,Wilshire,2x5's,https://dawaai.pk/medicine/ranker-5-16989.html,187,208,r
Riomed,Stand Pharm,10,https://dawaai.pk/medicine/riomed-4-16996.html,315,350,r
Riomed,Stand Pharm,10,https://dawaai.pk/medicine/riomed-5-16997.html,566,629,r
Rithmo,Sami,25ml,https://dawaai.pk/medicine/rithmo-6-17004.html,150,166,r
Rithmo,Sami,60ml,https://dawaai.pk/medicine/rithmo-7-17005.html,314,349,r
Rithmo,Sami,70ml,https://dawaai.pk/medicine/rithmo-8-17006.html,527,585,r
Rithmo,Sami,1x10's,https://dawaai.pk/medicine/rithmo-9-17007.html,281,312,r
Rithmo,Sami,1x10's,https://dawaai.pk/medicine/rithmo-10-17008.html,563,626,r
Rithmo,Sami,1x5's,https://dawaai.pk/medicine/rithmo-11-17009.html,256,285,r
Rite,Werick,6,https://dawaai.pk/medicine/rite-4-17268.html,140,155,r
Rite Ds,Werick,6,https://dawaai.pk/medicine/rite-ds-3-17270.html,108,120,r
Retoret,Mass-PH Health,1x10's,https://dawaai.pk/medicine/retoret-17520.html,211,234,r
Rhizin,Cibex,2x10's,https://dawaai.pk/medicine/rhizin-1-18817.html,98,109,r
Rigix,AGP,2x15's,https://dawaai.pk/medicine/rigix-1-18819.html,121,134,r
Rolac,Sami,1x4's,https://dawaai.pk/medicine/rolac-19122.html,338,375,r
Rayprazole,Ray Pharma,2x7's,https://dawaai.pk/medicine/rayprazole-19203.html,112,125,r
Rayprazole,Ray Pharma,2x7's,https://dawaai.pk/medicine/rayprazole-1-19204.html,187,208,r
Relaxul,kaizen,1x20's,https://dawaai.pk/medicine/relaxul-1-19208.html,153,170,r
Relaxul,kaizen,1x20's,https://dawaai.pk/medicine/relaxul-3-19210.html,255,283,r
Raylox,Ray Pharma,1 Vial,https://dawaai.pk/medicine/raylox-20330.html,228,254,r
Raylox,Ray Pharma,10s,https://dawaai.pk/medicine/raylox-1-20331.html,135,150,r
Raylox,Ray Pharma,10s,https://dawaai.pk/medicine/raylox-2-20332.html,203,225,r
Raylox,Ray Pharma,10s,https://dawaai.pk/medicine/raylox-3-20333.html,206,229,r
Ramflox,Remington,10s,https://dawaai.pk/medicine/ramflox-20334.html,104,115,r
Ramflox,Remington,10s,https://dawaai.pk/medicine/ramflox-1-20335.html,180,200,r
Ropen,Macter,1 Vialx20ml,https://dawaai.pk/medicine/ropen-20699.html,"2,258","2,509",r
Ropen,Macter,1 Vialx10ml,https://dawaai.pk/medicine/ropen-1-20700.html,"1,194","1,327",r
Risek Insta Sugar Free,Getz Pharma,1 x 10 Sachets,https://dawaai.pk/medicine/risek-insta-sachet-20mg-21564.html,20,22,r
Renitec,OBS,2x10's,https://dawaai.pk/medicine/renitec-22633.html,170,189,r
Renitec,OBS,2x10's,https://dawaai.pk/medicine/renitec-1-22634.html,91,101,r
Ruling,High-Q,2x7's,https://dawaai.pk/medicine/ruling-20-23415.html,165,183,r
Rosulin,Highnoon,1x10's,https://dawaai.pk/medicine/rosulin-5-mg-23670.html,160,178,r
Rehydro Salt Lemon,Alithia Healthcare,20 sachet,https://dawaai.pk/medicine/rehydrate-23834.html,233,259,r
Reliefal,Nabi Qasim,1x20 's,https://dawaai.pk/medicine/reliefal-3-24479.html,377,419,r
Razodex,Getz Pharma,3 x 10's,https://dawaai.pk/medicine/razodex-60-mg-1-24546.html,378,420,r
Rast 5 mg,Tabroos,1x10's,https://dawaai.pk/medicine/rast-50-mg-25541.html,171,190,r
Rocephin,Martin Dow,1 Vial,https://dawaai.pk/medicine/rocephin-27388.html,982,"1,091",r
Ronil,Tabroos,1 Vial,https://dawaai.pk/medicine/ronil-2-27420.html,315,350,r
Ronil,Tabroos,1 Vial,https://dawaai.pk/medicine/ronil-4-27422.html,122,135,r
Ryxon,Brookes,1 Vial,https://dawaai.pk/medicine/ryxon-27437.html,108,120,r
Ryxon,Brookes,1 Vial,https://dawaai.pk/medicine/ryxon-1-27438.html,225,250,r
Ryxon,Brookes,1 Vial,https://dawaai.pk/medicine/ryxon-2-27439.html,162,180,r
Respro SR,Searle,3x10's,https://dawaai.pk/medicine/respro-sr-300-mg-27584.html,132,147,r
Rosuvax 5mg,Asian Continental,10,https://dawaai.pk/medicine/rosuvax-5mg-27593.html,144,160,r
Rovator 5 mg,Atco,10s,https://dawaai.pk/medicine/rovator-5-mg-28144.html,212,235,r
Rast  20 mg,Tabroos,1x10's,https://dawaai.pk/medicine/rast-tab-5mg-1x10s-28157.html,423,470,r
Risek IV,Getz Pharma,1's,https://dawaai.pk/medicine/risek-iv-40mg-injection-28190.html,383,425,r
Rodexib,Platinum,30's,https://dawaai.pk/medicine/rodexib-1-34012.html,239,265,r
Rodexib,Platinum,30's,https://dawaai.pk/medicine/rodexib-2-34013.html,295,328,r
Rein,S.J. & G. Fazul Ellahie,30's,https://dawaai.pk/medicine/rein-1-34038.html,375,416,r
Rotec,Searle,2x10's,https://dawaai.pk/medicine/rotec-1-34312.html,192,214,r
Rast 10mg,Tabroos,1x10s,https://dawaai.pk/medicine/rast-tab-10mg-1x10s-34390.html,270,300,r
Rhulef,Searle,3x10's,https://dawaai.pk/medicine/rhulef-35549.html,594,660,r
Rhulef,Searle,3x10's,https://dawaai.pk/medicine/rhulef-1-35550.html,285,317,r
Relevo,Hirani's Pharma,2x10's,https://dawaai.pk/medicine/relevo-36114.html,127,141,r
Riacen,Chiesi,2x10's,https://dawaai.pk/medicine/riacen-36121.html,98,109,r
Rosiden,Medisure,3x10's,https://dawaai.pk/medicine/rosiden-36125.html,80,89,r
Roxicam,Wilson's,10's,https://dawaai.pk/medicine/roxicam-1-36131.html,111,123,r
Rapicort 5 mg,Tabroos,10x10's,https://dawaai.pk/medicine/rapicort-5-mg-36322.html,35,39,r
Renavel 800mg,Genome Pharma,3x10,https://dawaai.pk/medicine/renavel-800mg-36386.html,"1,075","1,195",r
Reslorton 75 mg,Nexpharm,14,https://dawaai.pk/medicine/reslorton-75-mg-36509.html,202,224,r
ROVATOR 10 mg,Atco,10,https://dawaai.pk/medicine/rovator-10-mg-36595.html,342,380,r
Regasta,Getz Pharma,1 x 10's,https://dawaai.pk/medicine/regasta-50-mg-36762.html,315,350,r
Risp,Adamjee Pharmaceuticals,30ml,https://dawaai.pk/medicine/risp-oral-solution-5-mg-37015.html,492,547,r
Rejuva,ICI Pakistan Limited,30,https://dawaai.pk/medicine/rejuva-tab-37101.html,996,"1,106",r
Rivaxo,Getz Pharma,1 x 10's,https://dawaai.pk/medicine/rivaxo-10mg-37119.html,347,385,r
Rize Pluse,Werick,14's,https://dawaai.pk/medicine/rize-pluse-37288.html,189,210,r
Risp,Adamjee Pharmaceuticals,1x6's,https://dawaai.pk/medicine/risp-3mg-37297.html,285,317,r
Rova 10mg,Bosch,10's,https://dawaai.pk/medicine/rova-10mg-37392.html,252,280,r
Rossmax Aero Spacer Valved Holding Chamber Size (AS175),Rossmax,1,https://dawaai.pk/medicine/aero-spacer-mask-large-as175-l-37475.html,"2,340","2,600",r
Ropinol,Amarant,2 x 10's,https://dawaai.pk/medicine/ropinol-025mg-37500.html,249,276,r
Ruling Plus,High-Q,1x10's Sachet,https://dawaai.pk/medicine/ruling-plus-37520.html,35,39,r
Reducid,Platinum,20s,https://dawaai.pk/medicine/reducid-20mg-37798.html,149,165,r
Razodex,Getz Pharma,3 x 10's,https://dawaai.pk/medicine/razodex-30mg-37829.html,239,265,r
Respicare,Genix,1x14's Sachet,https://dawaai.pk/medicine/respicare-4mg-37990.html,27,30,r
Rosubar,Barrett,10,https://dawaai.pk/medicine/rosubar-38050.html,351,390,r
Rosuvax,Asian Continental,10s,https://dawaai.pk/medicine/rosuvax-38140.html,287,319,r
Repar 20mg,Barrett,10's,https://dawaai.pk/medicine/repar-20mg-38207.html,261,290,r
Relispa,Searle,2 x 10's,https://dawaai.pk/medicine/relispa-forte-80mg-38275.html,65,72,r
Recept,Helix Pharma,1x10's,https://dawaai.pk/medicine/recept-2mg-38287.html,238,264,r
Recept,Helix Pharma,1x10's,https://dawaai.pk/medicine/recept-1-mg-38288.html,177,197,r
Rosuvax,Asian Continental,10,https://dawaai.pk/medicine/rosuvax-2-38294.html,405,450,r
Rova,Bosch,10s,https://dawaai.pk/medicine/rova-38399.html,379,421,r
Rifin Forte,Pacific Pharma,80s,https://dawaai.pk/medicine/rifin-pharma-38402.html,173,192,r
Roswin,Martin Dow,1x10's,https://dawaai.pk/medicine/roswin-10mg-38454.html,297,330,r
Rement,High-Q,2x15's,https://dawaai.pk/medicine/rement-10-mg-tablet-1-38818.html,392,435,r
